"subid"	"condition"	"grain"	"movName"	"clipNo"	"bpTime.series"
"11224"	"47"	"Interrupted"	"f"	"iron"	64	316.178729999985
"11225"	"47"	"Interrupted"	"f"	"iron"	65	324.329759999993
"11226"	"47"	"Interrupted"	"f"	"iron"	66	328.71445
"11227"	"47"	"Interrupted"	"f"	"iron"	67	332.885795000009
"11228"	"47"	"Interrupted"	"f"	"iron"	70	345.878190000018
"11229"	"47"	"Interrupted"	"f"	"iron"	71	351.528859999991
"11230"	"47"	"Interrupted"	"f"	"iron"	72	358.671159999998
"11231"	"47"	"Interrupted"	"f"	"iron"	73	361.099580000009
"11232"	"47"	"Interrupted"	"f"	"iron"	74	366.823044999997
"11233"	"47"	"Interrupted"	"f"	"iron"	75	370.509159999987
"11234"	"47"	"Interrupted"	"f"	"iron"	76	375.558214999997
"11235"	"47"	"Interrupted"	"f"	"iron"	77	380.602190000005
"11236"	"47"	"Interrupted"	"f"	"iron"	78	389.873109999986
"11237"	"47"	"Interrupted"	"f"	"iron"	79	393.84401500001
"11238"	"47"	"Interrupted"	"f"	"iron"	80	395.541570000001
"11239"	"47"	"Interrupted"	"f"	"iron"	81	400.895489999995
"11240"	"47"	"Interrupted"	"f"	"iron"	82	405.576060000021
"11241"	"47"	"Interrupted"	"f"	"iron"	83	410.380410000012
"11242"	"47"	"Interrupted"	"f"	"iron"	84	419.709140000021
"11243"	"47"	"Interrupted"	"f"	"iron"	85	424.237300000008
"11244"	"47"	"Interrupted"	"f"	"iron"	86	425.597529999999
"11245"	"47"	"Interrupted"	"f"	"iron"	87	430.319409999996
"11246"	"47"	"Interrupted"	"f"	"iron"	88	436.677160000021
"11247"	"47"	"Interrupted"	"f"	"iron"	90	445.660445000016
"11248"	"47"	"Interrupted"	"f"	"iron"	91	454.094560000027
"11249"	"47"	"Interrupted"	"f"	"iron"	92	456.098245000001
"11250"	"47"	"Interrupted"	"f"	"iron"	93	461.46080500001
"11251"	"47"	"Interrupted"	"f"	"iron"	93	463.407050000009
"11252"	"47"	"Interrupted"	"f"	"iron"	93	465.080445
"11253"	"47"	"Interrupted"	"f"	"iron"	94	465.872899999988
"11254"	"47"	"Interrupted"	"f"	"iron"	95	470.477745000011
"11255"	"47"	"Interrupted"	"f"	"iron"	96	476.72834500001
"11256"	"47"	"Interrupted"	"f"	"iron"	99	491.993229999993
"11257"	"47"	"Interrupted"	"f"	"iron"	102	507.142505000025
"11258"	"47"	"Interrupted"	"f"	"iron"	104	515.36103
"11259"	"47"	"Interrupted"	"f"	"iron"	105	521.083904999978
"11260"	"47"	"Interrupted"	"f"	"iron"	105	524.680239999987
"11261"	"47"	"Interrupted"	"f"	"iron"	106	527.313254999986
"11262"	"47"	"Interrupted"	"f"	"iron"	107	531.376904999983
"11263"	"47"	"Interrupted"	"f"	"iron"	109	540.585764999996
"11264"	"47"	"Interrupted"	"f"	"iron"	110	548.234100000001
"11265"	"47"	"Interrupted"	"f"	"iron"	111	554.021329999989
"11266"	"47"	"Interrupted"	"f"	"iron"	112	558.057284999988
"11267"	"47"	"Interrupted"	"f"	"iron"	115	570.775170000008
"11268"	"47"	"Interrupted"	"f"	"iron"	116	575.471879999997
"11269"	"47"	"Interrupted"	"f"	"iron"	117	581.237569999998
"11270"	"47"	"Interrupted"	"f"	"iron"	117	582.911974999995
"11271"	"47"	"Interrupted"	"f"	"corn"	2	5.82982000001357
"11272"	"47"	"Interrupted"	"f"	"corn"	2	9.2229450000159
"11273"	"47"	"Interrupted"	"f"	"corn"	3	13.0618400000094
"11274"	"47"	"Interrupted"	"f"	"corn"	4	16.5859449999989
"11275"	"47"	"Interrupted"	"f"	"corn"	5	24.9268750000047
"11276"	"47"	"Interrupted"	"f"	"corn"	7	32.8139699999883
"11277"	"47"	"Interrupted"	"f"	"corn"	10	45.3243749999965
"11278"	"47"	"Interrupted"	"f"	"corn"	12	55.8559349999996
"11279"	"47"	"Interrupted"	"f"	"corn"	14	65.7873250000121
"11280"	"47"	"Interrupted"	"f"	"corn"	15	71.5380800000275
"11281"	"47"	"Interrupted"	"f"	"corn"	17	80.8107050000108
"11282"	"47"	"Interrupted"	"f"	"corn"	20	95.7456950000196
"11283"	"47"	"Interrupted"	"f"	"corn"	20	98.0965699999942
"11284"	"47"	"Interrupted"	"f"	"corn"	22	106.682975000003
"11285"	"47"	"Interrupted"	"f"	"corn"	23	112.336190000002
"11286"	"47"	"Interrupted"	"f"	"corn"	25	121.243669999996
"11287"	"47"	"Interrupted"	"f"	"corn"	30	145.269085000007
"11288"	"47"	"Interrupted"	"f"	"corn"	32	158.49622500001
"11289"	"47"	"Interrupted"	"f"	"corn"	37	180.788904999994
"11290"	"47"	"Interrupted"	"f"	"corn"	46	226.398130000016
"11291"	"47"	"Interrupted"	"f"	"corn"	46	229.164255000011
"11292"	"47"	"Interrupted"	"f"	"corn"	46	230.449045000016
"11293"	"47"	"Interrupted"	"f"	"corn"	47	231.903419999988
"11294"	"47"	"Interrupted"	"f"	"corn"	48	237.822955000011
"11295"	"47"	"Interrupted"	"f"	"corn"	49	243.126835000003
"11296"	"47"	"Interrupted"	"f"	"corn"	50	245.725305
"11297"	"47"	"Interrupted"	"f"	"corn"	50	249.424129999999
"11298"	"47"	"Interrupted"	"f"	"corn"	55	273.884294999996
"11299"	"47"	"Interrupted"	"f"	"corn"	57	283.576264999982
"11300"	"47"	"Interrupted"	"f"	"corn"	60	296.656365000003
"11301"	"47"	"Interrupted"	"f"	"corn"	64	316.963380000001
"11302"	"47"	"Interrupted"	"f"	"corn"	66	328.007119999995
"11303"	"47"	"Interrupted"	"f"	"corn"	69	343.007030000008
"11304"	"47"	"Interrupted"	"f"	"corn"	70	347.531760000013
"11305"	"47"	"Interrupted"	"f"	"corn"	73	362.425905000011
"11306"	"47"	"Interrupted"	"f"	"corn"	75	374.481930000009
"11307"	"47"	"Interrupted"	"f"	"corn"	79	390.624750000017
"11308"	"47"	"Interrupted"	"f"	"corn"	82	405.581134999986
"11309"	"47"	"Interrupted"	"f"	"corn"	84	419.291850000009
"11310"	"47"	"Interrupted"	"f"	"corn"	87	432.218724999984
"11311"	"47"	"Interrupted"	"f"	"corn"	91	450.348815000005
"11312"	"47"	"Interrupted"	"f"	"corn"	93	465.128334999987
"11313"	"47"	"Interrupted"	"f"	"corn"	94	466.467739999993
"11314"	"47"	"Interrupted"	"f"	"corn"	94	470.011339999997
"11315"	"47"	"Interrupted"	"f"	"corn"	97	481.21749000001
"11316"	"47"	"Interrupted"	"f"	"corn"	98	488.122954999999
"11317"	"47"	"Interrupted"	"f"	"corn"	99	494.154160000006
"11318"	"47"	"Interrupted"	"f"	"corn"	102	507.905609999987
"11319"	"47"	"Interrupted"	"f"	"corn"	105	523.016065000003
"11320"	"47"	"Interrupted"	"f"	"corn"	107	530.914575000003
"11321"	"47"	"Interrupted"	"f"	"corn"	108	537.877150000015
"11322"	"47"	"Interrupted"	"f"	"corn"	110	545.390224999981
"11323"	"47"	"Interrupted"	"f"	"corn"	110	548.699729999993
"11324"	"47"	"Interrupted"	"f"	"corn"	112	560.370074999984
"11325"	"48"	"Jumbled"	"f"	"prac"	2	8.34095999994315
"11326"	"48"	"Jumbled"	"f"	"prac"	5	21.2174200000009
"11327"	"48"	"Jumbled"	"f"	"prac"	6	28.1341699999757
"11328"	"48"	"Jumbled"	"f"	"prac"	7	33.4848749999655
"11329"	"48"	"Jumbled"	"f"	"prac"	10	46.1906250000466
"11330"	"48"	"Jumbled"	"f"	"prac"	12	56.3079150000121
"11331"	"48"	"Jumbled"	"f"	"prac"	13	65.0919599999906
"11332"	"48"	"Jumbled"	"f"	"prac"	17	83.8634150000289
"11333"	"48"	"Jumbled"	"f"	"prac"	18	87.6502949999413
"11334"	"48"	"Jumbled"	"f"	"prac"	1	2.02142000000458
"11335"	"48"	"Jumbled"	"f"	"prac"	3	10.9650050000055
"11336"	"48"	"Jumbled"	"f"	"prac"	3	12.6558750000549
"11337"	"48"	"Jumbled"	"f"	"prac"	4	15.4488700000802
"11338"	"48"	"Jumbled"	"f"	"prac"	4	17.4257500000531
"11339"	"48"	"Jumbled"	"f"	"prac"	4	19.1377100000391
"11340"	"48"	"Jumbled"	"f"	"prac"	5	20.9193349999841
"11341"	"48"	"Jumbled"	"f"	"prac"	5	23.7501250000205
"11342"	"48"	"Jumbled"	"f"	"prac"	6	26.3353799999459
"11343"	"48"	"Jumbled"	"f"	"prac"	6	29.2697099999059
"11344"	"48"	"Jumbled"	"f"	"prac"	7	33.5817950000055
"11345"	"48"	"Jumbled"	"f"	"prac"	8	38.3364950000541
"11346"	"48"	"Jumbled"	"f"	"prac"	9	41.2593750000233
"11347"	"48"	"Jumbled"	"f"	"prac"	10	45.5764150000177
"11348"	"48"	"Jumbled"	"f"	"prac"	10	46.9851699999999
"11349"	"48"	"Jumbled"	"f"	"prac"	11	52.2670800000196
"11350"	"48"	"Jumbled"	"f"	"prac"	12	56.3817500000587
"11351"	"48"	"Jumbled"	"f"	"prac"	13	62.001375000109
"11352"	"48"	"Jumbled"	"f"	"prac"	14	68.4468700001016
"11353"	"48"	"Jumbled"	"f"	"prac"	15	74.8572500000009
"11354"	"48"	"Jumbled"	"f"	"prac"	16	76.3869999999879
"11355"	"48"	"Jumbled"	"f"	"prac"	17	80.5387499999488
"11356"	"48"	"Jumbled"	"f"	"prac"	17	84.0368299999973
"11357"	"48"	"Jumbled"	"f"	"prac"	18	85.650954999961
"11358"	"48"	"Jumbled"	"f"	"prac"	18	87.0747899999842
"11359"	"48"	"Jumbled"	"f"	"iron"	1	2.44407999992836
"11360"	"48"	"Jumbled"	"f"	"iron"	16	75.7894949999172
"11361"	"48"	"Jumbled"	"f"	"iron"	16	79.4483699999982
"11362"	"48"	"Jumbled"	"f"	"iron"	12	55.8695000000298
"11363"	"48"	"Jumbled"	"f"	"iron"	12	58.4184550000355
"11364"	"48"	"Jumbled"	"f"	"iron"	26	125.737335000071
"11365"	"48"	"Jumbled"	"f"	"iron"	66	325.719369999948
"11366"	"48"	"Jumbled"	"f"	"iron"	66	328.423040000023
"11367"	"48"	"Jumbled"	"f"	"iron"	46	227.38858499995
"11368"	"48"	"Jumbled"	"f"	"iron"	101	501.02608500002
"11369"	"48"	"Jumbled"	"f"	"iron"	97	481.277334999992
"11370"	"48"	"Jumbled"	"f"	"iron"	97	483.918464999995
"11371"	"48"	"Jumbled"	"f"	"iron"	45	220.717124999966
"11372"	"48"	"Jumbled"	"f"	"iron"	45	224.147170000011
"11373"	"48"	"Jumbled"	"f"	"iron"	87	430.913580000051
"11374"	"48"	"Jumbled"	"f"	"iron"	87	433.63466500002
"11375"	"48"	"Jumbled"	"f"	"iron"	27	131.608620000072
"11376"	"48"	"Jumbled"	"f"	"iron"	81	400.643124999944
"11377"	"48"	"Jumbled"	"f"	"iron"	56	275.69849999994
"11378"	"48"	"Jumbled"	"f"	"iron"	56	279.851494999952
"11379"	"48"	"Jumbled"	"f"	"iron"	91	452.558704999974
"11380"	"48"	"Jumbled"	"f"	"iron"	72	356.465834999923
"11381"	"48"	"Jumbled"	"f"	"iron"	72	358.714084999985
"11382"	"48"	"Jumbled"	"f"	"iron"	72	359.992624999955
"11383"	"48"	"Jumbled"	"f"	"iron"	18	85.7878349999664
"11384"	"48"	"Jumbled"	"f"	"iron"	18	87.6446650000289
"11385"	"48"	"Jumbled"	"f"	"iron"	18	90.0960849999683
"11386"	"48"	"Jumbled"	"f"	"iron"	59	290.726584999938
"11387"	"48"	"Jumbled"	"f"	"iron"	59	292.71862499998
"11388"	"48"	"Jumbled"	"f"	"iron"	36	177.026040000026
"11389"	"48"	"Jumbled"	"f"	"iron"	54	265.635664999951
"11390"	"48"	"Jumbled"	"f"	"iron"	54	269.183289999957
"11391"	"48"	"Jumbled"	"f"	"iron"	100	496.127459999989
"11392"	"48"	"Jumbled"	"f"	"iron"	100	498.843329999945
"11393"	"48"	"Jumbled"	"f"	"iron"	115	570.62546000001
"11394"	"48"	"Jumbled"	"f"	"iron"	115	572.913584999973
"11395"	"48"	"Jumbled"	"f"	"iron"	49	241.10395499994
"11396"	"48"	"Jumbled"	"f"	"iron"	49	244.472744999919
"11397"	"48"	"Jumbled"	"f"	"iron"	67	330.817415000056
"11398"	"48"	"Jumbled"	"f"	"iron"	67	333.076914999983
"11399"	"48"	"Jumbled"	"f"	"iron"	22	105.518165000016
"11400"	"48"	"Jumbled"	"f"	"iron"	22	107.830579999951
"11401"	"48"	"Jumbled"	"f"	"iron"	22	109.105119999964
"11402"	"48"	"Jumbled"	"f"	"iron"	10	45.7314999999944
"11403"	"48"	"Jumbled"	"f"	"iron"	10	47.5294149999972
"11404"	"48"	"Jumbled"	"f"	"iron"	108	535.726000000024
"11405"	"48"	"Jumbled"	"f"	"iron"	108	538.050124999951
"11406"	"48"	"Jumbled"	"f"	"iron"	108	539.77291499998
"11407"	"48"	"Jumbled"	"f"	"iron"	2	5.63353999995161
"11408"	"48"	"Jumbled"	"f"	"iron"	14	65.8245400000596
"11409"	"48"	"Jumbled"	"f"	"iron"	110	545.831084999954
"11410"	"48"	"Jumbled"	"f"	"iron"	58	285.768619999988
"11411"	"48"	"Jumbled"	"f"	"iron"	58	288.899164999952
"11412"	"48"	"Jumbled"	"f"	"iron"	113	560.681375000044
"11413"	"48"	"Jumbled"	"f"	"iron"	113	563.069125000038
"11414"	"48"	"Jumbled"	"f"	"iron"	113	564.984875000082
"11415"	"48"	"Jumbled"	"f"	"iron"	21	100.622085000039
"11416"	"48"	"Jumbled"	"f"	"iron"	24	115.573250000016
"11417"	"48"	"Jumbled"	"f"	"iron"	24	116.965250000008
"11418"	"48"	"Jumbled"	"f"	"iron"	24	118.379125000094
"11419"	"48"	"Jumbled"	"f"	"iron"	116	576.198130000033
"11420"	"48"	"Jumbled"	"f"	"iron"	116	579.174630000023
"11421"	"48"	"Jumbled"	"f"	"iron"	68	336.143580000033
"11422"	"48"	"Jumbled"	"f"	"iron"	25	120.557840000023
"11423"	"48"	"Jumbled"	"f"	"iron"	25	123.620340000023
"11424"	"48"	"Jumbled"	"f"	"iron"	96	475.652830000035
"11425"	"48"	"Jumbled"	"f"	"iron"	96	476.785789999994
"11426"	"48"	"Jumbled"	"f"	"iron"	96	478.824995000032
"11427"	"48"	"Jumbled"	"f"	"iron"	15	70.5506250000326
"11428"	"48"	"Jumbled"	"f"	"iron"	70	345.588920000009
"11429"	"48"	"Jumbled"	"f"	"iron"	70	349.722500000033
"11430"	"48"	"Jumbled"	"f"	"iron"	85	420.576705000014
"11431"	"48"	"Jumbled"	"f"	"iron"	85	424.112704999978
"11432"	"48"	"Jumbled"	"f"	"iron"	28	135.633709999966
"11433"	"48"	"Jumbled"	"f"	"iron"	28	138.290249999962
"11434"	"48"	"Jumbled"	"f"	"iron"	103	510.504164999933
"11435"	"48"	"Jumbled"	"f"	"iron"	103	514.306789999944
"11436"	"48"	"Jumbled"	"f"	"iron"	95	470.527334999992
"11437"	"48"	"Jumbled"	"f"	"iron"	95	472.759045000072
"11438"	"48"	"Jumbled"	"f"	"iron"	109	540.546709999908
"11439"	"48"	"Jumbled"	"f"	"iron"	53	260.48716499994
"11440"	"48"	"Jumbled"	"f"	"iron"	112	556.343545000069
"11441"	"48"	"Jumbled"	"f"	"iron"	112	558.332500000019
"11442"	"48"	"Jumbled"	"f"	"iron"	19	90.9024600000121
"11443"	"48"	"Jumbled"	"f"	"iron"	39	190.745664999937
"11444"	"48"	"Jumbled"	"f"	"iron"	17	80.7325849999906
"11445"	"48"	"Jumbled"	"f"	"iron"	17	83.4921249999898
"11446"	"48"	"Jumbled"	"f"	"iron"	104	515.602500000037
"11447"	"48"	"Jumbled"	"f"	"iron"	76	375.480910000042
"11448"	"48"	"Jumbled"	"f"	"iron"	76	377.469955000095
"11449"	"48"	"Jumbled"	"f"	"iron"	76	379.849370000069
"11450"	"48"	"Jumbled"	"f"	"iron"	98	485.81720499997
"11451"	"48"	"Jumbled"	"f"	"iron"	98	487.837664999999
"11452"	"48"	"Jumbled"	"f"	"iron"	8	35.5191249999916
"11453"	"48"	"Jumbled"	"f"	"iron"	61	300.533545000013
"11454"	"48"	"Jumbled"	"f"	"iron"	61	302.039710000041
"11455"	"48"	"Jumbled"	"f"	"iron"	61	303.544750000001
"11456"	"48"	"Jumbled"	"f"	"iron"	41	200.559170000022
"11457"	"48"	"Jumbled"	"f"	"iron"	41	203.243374999962
"11458"	"48"	"Jumbled"	"f"	"iron"	11	50.5820000000531
"11459"	"48"	"Jumbled"	"f"	"iron"	11	52.3634150000289
"11460"	"48"	"Jumbled"	"f"	"iron"	11	54.2652100000996
"11461"	"48"	"Jumbled"	"f"	"iron"	80	395.560210000025
"11462"	"48"	"Jumbled"	"f"	"iron"	80	396.684205000056
"11463"	"48"	"Jumbled"	"f"	"iron"	86	425.407375000068
"11464"	"48"	"Jumbled"	"f"	"iron"	52	255.516914999927
"11465"	"48"	"Jumbled"	"f"	"iron"	52	258.839709999971
"11466"	"48"	"Jumbled"	"f"	"iron"	9	40.6660850000335
"11467"	"48"	"Jumbled"	"f"	"iron"	9	44.1299199999776
"11468"	"48"	"Jumbled"	"f"	"iron"	9	44.9615449999692
"11469"	"48"	"Jumbled"	"f"	"iron"	5	21.1992450000253
"11470"	"48"	"Jumbled"	"f"	"iron"	31	151.7718300001
"11471"	"48"	"Jumbled"	"f"	"iron"	23	110.515619999962
"11472"	"48"	"Jumbled"	"f"	"iron"	23	114.529414999997
"11473"	"48"	"Jumbled"	"f"	"iron"	99	490.571125000017
"11474"	"48"	"Jumbled"	"f"	"iron"	99	493.719165000017
"11475"	"48"	"Jumbled"	"f"	"iron"	7	30.5650450000539
"11476"	"48"	"Jumbled"	"f"	"iron"	7	33.200380000053
"11477"	"48"	"Jumbled"	"f"	"iron"	92	455.719414999941
"11478"	"48"	"Jumbled"	"f"	"iron"	48	235.567245000042
"11479"	"48"	"Jumbled"	"f"	"iron"	48	237.75383000006
"11480"	"48"	"Jumbled"	"f"	"iron"	62	307.253664999967
"11481"	"48"	"Jumbled"	"f"	"iron"	62	309.416039999924
"11482"	"48"	"Jumbled"	"f"	"iron"	89	441.931414999999
"11483"	"48"	"Jumbled"	"f"	"iron"	114	565.703839999973
"11484"	"48"	"Jumbled"	"f"	"iron"	73	360.791540000006
"11485"	"48"	"Jumbled"	"f"	"iron"	73	364.315709999995
"11486"	"48"	"Jumbled"	"f"	"iron"	83	410.482034999994
"11487"	"48"	"Jumbled"	"f"	"iron"	83	413.407579999999
"11488"	"48"	"Jumbled"	"f"	"iron"	94	465.580294999992
"11489"	"48"	"Jumbled"	"f"	"iron"	51	250.621960000019
"11490"	"48"	"Jumbled"	"f"	"iron"	65	320.600954999914
"11491"	"48"	"Jumbled"	"f"	"iron"	65	324.508874999941
"11492"	"48"	"Jumbled"	"f"	"iron"	20	95.9959149999777
"11493"	"48"	"Jumbled"	"f"	"iron"	20	99.3024999999907
"11494"	"48"	"Jumbled"	"f"	"iron"	55	271.092585000093
"11495"	"48"	"Jumbled"	"f"	"iron"	79	390.715789999929
"11496"	"48"	"Jumbled"	"f"	"iron"	79	392.261999999988
"11497"	"48"	"Jumbled"	"f"	"iron"	78	385.604370000074
"11498"	"48"	"Jumbled"	"f"	"iron"	88	435.780039999983
"11499"	"48"	"Jumbled"	"f"	"iron"	44	215.681624999968
"11500"	"48"	"Jumbled"	"f"	"iron"	44	218.452165000024
"11501"	"48"	"Jumbled"	"f"	"iron"	44	220.261249999981
"11502"	"48"	"Jumbled"	"f"	"iron"	32	155.666749999975
"11503"	"48"	"Jumbled"	"f"	"iron"	32	157.931499999948
"11504"	"48"	"Jumbled"	"f"	"iron"	32	158.996455000015
"11505"	"48"	"Jumbled"	"f"	"iron"	35	170.482790000038
"11506"	"48"	"Jumbled"	"f"	"iron"	64	315.804420000059
"11507"	"48"	"Jumbled"	"f"	"iron"	60	295.433955000015
"11508"	"48"	"Jumbled"	"f"	"iron"	60	297.218460000004
"11509"	"48"	"Jumbled"	"f"	"iron"	60	299.847960000043
"11510"	"48"	"Jumbled"	"f"	"iron"	33	161.277750000008
"11511"	"48"	"Jumbled"	"f"	"iron"	33	164.190130000003
"11512"	"48"	"Jumbled"	"f"	"iron"	34	165.542499999981
"11513"	"48"	"Jumbled"	"f"	"iron"	93	460.894079999998
"11514"	"48"	"Jumbled"	"f"	"iron"	93	465.168374999892
"11515"	"48"	"Jumbled"	"f"	"iron"	77	381.020705000032
"11516"	"48"	"Jumbled"	"f"	"iron"	74	365.68524999998
"11517"	"48"	"Jumbled"	"f"	"iron"	74	369.530000000028
"11518"	"48"	"Jumbled"	"f"	"iron"	50	247.897670000093
"11519"	"48"	"Jumbled"	"f"	"iron"	84	415.431875000009
"11520"	"48"	"Jumbled"	"f"	"iron"	84	419.230205000029
"11521"	"48"	"Jumbled"	"f"	"iron"	13	61.7223349999404
"11522"	"48"	"Jumbled"	"f"	"iron"	107	530.795584999956
"11523"	"48"	"Jumbled"	"f"	"iron"	107	533.381124999956
"11524"	"48"	"Jumbled"	"f"	"iron"	37	181.004505000077
"11525"	"48"	"Jumbled"	"f"	"iron"	105	521.114290000056
"11526"	"48"	"Jumbled"	"f"	"iron"	105	524.392329999944
"11527"	"48"	"Jumbled"	"f"	"iron"	40	196.432419999968
"11528"	"48"	"Jumbled"	"f"	"iron"	40	199.684585000039
"11529"	"48"	"Jumbled"	"f"	"iron"	57	280.60400000005
"11530"	"48"	"Jumbled"	"f"	"iron"	57	283.182540000067
"11531"	"48"	"Jumbled"	"f"	"iron"	6	25.6759150000289
"11532"	"48"	"Jumbled"	"f"	"iron"	6	27.7420450000791
"11533"	"48"	"Jumbled"	"f"	"iron"	6	29.2842899999814
"11534"	"48"	"Jumbled"	"f"	"iron"	111	550.704834999982
"11535"	"48"	"Jumbled"	"f"	"iron"	111	553.618959999993
"11536"	"48"	"Jumbled"	"f"	"iron"	106	525.800460000057
"11537"	"48"	"Jumbled"	"f"	"iron"	106	528.748540000059
"11538"	"48"	"Jumbled"	"f"	"iron"	90	445.77291499998
"11539"	"48"	"Jumbled"	"f"	"iron"	90	449.197124999948
"11540"	"48"	"Jumbled"	"f"	"iron"	75	370.721705000033
"11541"	"48"	"Jumbled"	"f"	"iron"	75	374.651539999992
"11542"	"48"	"Jumbled"	"f"	"iron"	63	310.83050000004
"11543"	"48"	"Jumbled"	"f"	"iron"	63	314.200919999974
"11544"	"48"	"Jumbled"	"f"	"iron"	42	205.757710000034
"11545"	"48"	"Jumbled"	"f"	"iron"	4	16.024165000068
"11546"	"48"	"Jumbled"	"f"	"iron"	4	19.4497899999842
"11547"	"48"	"Jumbled"	"f"	"iron"	47	231.242045000079
"11548"	"48"	"Jumbled"	"f"	"iron"	47	234.61412500008
"11549"	"48"	"Jumbled"	"f"	"iron"	69	340.892165000085
"11550"	"48"	"Jumbled"	"f"	"iron"	69	344.389545000042
"11551"	"48"	"Jumbled"	"f"	"iron"	71	351.29541999998
"11552"	"48"	"Jumbled"	"f"	"iron"	3	10.4502099999227
"11553"	"48"	"Jumbled"	"f"	"iron"	30	145.825079999981
"11554"	"48"	"Jumbled"	"f"	"iron"	30	149.55695499992
"11555"	"48"	"Jumbled"	"f"	"iron"	102	505.727790000034
"11556"	"48"	"Jumbled"	"f"	"iron"	102	509.388165000011
"11557"	"48"	"Jumbled"	"f"	"iron"	38	185.574415000039
"11558"	"48"	"Jumbled"	"f"	"iron"	38	189.163165000034
"11559"	"48"	"Jumbled"	"f"	"iron"	82	405.756085000001
"11560"	"48"	"Jumbled"	"f"	"iron"	43	210.844415000058
"11561"	"48"	"Jumbled"	"f"	"iron"	43	214.561415000004
"11562"	"48"	"Jumbled"	"f"	"iron"	29	140.61366500007
"11563"	"48"	"Jumbled"	"f"	"iron"	29	143.338415000006
"11564"	"48"	"Jumbled"	"f"	"iron"	117	580.585210000048
"11565"	"48"	"Jumbled"	"f"	"iron"	117	582.167460000026
"11566"	"48"	"Jumbled"	"f"	"iron"	117	584.759294999996
"11567"	"48"	"Jumbled"	"f"	"corn"	1	1.51108500000555
"11568"	"48"	"Jumbled"	"f"	"corn"	1	4.62141500005964
"11569"	"48"	"Jumbled"	"f"	"corn"	40	195.928835000028
"11570"	"48"	"Jumbled"	"f"	"corn"	40	198.762039999943
"11571"	"48"	"Jumbled"	"f"	"corn"	40	200.319039999973
"11572"	"48"	"Jumbled"	"f"	"corn"	22	105.729790000012
"11573"	"48"	"Jumbled"	"f"	"corn"	22	107.944955000072
"11574"	"48"	"Jumbled"	"f"	"corn"	22	109.279040000052
"11575"	"48"	"Jumbled"	"f"	"corn"	92	455.737285000039
"11576"	"48"	"Jumbled"	"f"	"corn"	41	200.774250000017
"11577"	"48"	"Jumbled"	"f"	"corn"	27	130.505664999946
"11578"	"48"	"Jumbled"	"f"	"corn"	27	134.652624999988
"11579"	"48"	"Jumbled"	"f"	"corn"	55	270.810335000046
"11580"	"48"	"Jumbled"	"f"	"corn"	55	271.745335000101
"11581"	"48"	"Jumbled"	"f"	"corn"	55	273.986875000061
"11582"	"48"	"Jumbled"	"f"	"corn"	50	245.879500000039
"11583"	"48"	"Jumbled"	"f"	"corn"	50	249.519289999967
"11584"	"48"	"Jumbled"	"f"	"corn"	97	480.545455000014
"11585"	"48"	"Jumbled"	"f"	"corn"	97	481.692540000076
"11586"	"48"	"Jumbled"	"f"	"corn"	97	483.396875000093
"11587"	"48"	"Jumbled"	"f"	"corn"	42	205.519124999992
"11588"	"48"	"Jumbled"	"f"	"corn"	42	207.416419999907
"11589"	"48"	"Jumbled"	"f"	"corn"	57	280.538040000014
"11590"	"48"	"Jumbled"	"f"	"corn"	57	282.582374999998
"11591"	"48"	"Jumbled"	"f"	"corn"	106	525.491039999994
"11592"	"48"	"Jumbled"	"f"	"corn"	106	527.258499999996
"11593"	"48"	"Jumbled"	"f"	"corn"	20	95.733750000014
"11594"	"48"	"Jumbled"	"f"	"corn"	20	97.8285400000168
"11595"	"48"	"Jumbled"	"f"	"corn"	20	99.5830000001006
"11596"	"48"	"Jumbled"	"f"	"corn"	65	320.844874999952
"11597"	"48"	"Jumbled"	"f"	"corn"	65	323.267999999924
"11598"	"48"	"Jumbled"	"f"	"corn"	110	545.395000000019
"11599"	"48"	"Jumbled"	"f"	"corn"	110	547.292414999916
"11600"	"48"	"Jumbled"	"f"	"corn"	34	166.230459999992
"11601"	"48"	"Jumbled"	"f"	"corn"	34	168.316669999971
"11602"	"48"	"Jumbled"	"f"	"corn"	74	365.588834999944
"11603"	"48"	"Jumbled"	"f"	"corn"	74	368.117374999914
"11604"	"48"	"Jumbled"	"f"	"corn"	31	151.255920000025
"11605"	"48"	"Jumbled"	"f"	"corn"	31	153.810875000083
"11606"	"48"	"Jumbled"	"f"	"corn"	19	90.828380000079
"11607"	"48"	"Jumbled"	"f"	"corn"	111	550.350500000059
"11608"	"48"	"Jumbled"	"f"	"corn"	111	553.663249999983
"11609"	"48"	"Jumbled"	"f"	"corn"	46	225.440744999913
"11610"	"48"	"Jumbled"	"f"	"corn"	46	226.996119999909
"11611"	"48"	"Jumbled"	"f"	"corn"	46	228.65845499991
"11612"	"48"	"Jumbled"	"f"	"corn"	46	230.138079999946
"11613"	"48"	"Jumbled"	"f"	"corn"	64	315.896999999997
"11614"	"48"	"Jumbled"	"f"	"corn"	64	318.956789999967
"11615"	"48"	"Jumbled"	"f"	"corn"	73	360.593544999952
"11616"	"48"	"Jumbled"	"f"	"corn"	73	361.579374999972
"11617"	"48"	"Jumbled"	"f"	"corn"	44	215.624380000052
"11618"	"48"	"Jumbled"	"f"	"corn"	44	216.469540000078
"11619"	"48"	"Jumbled"	"f"	"corn"	44	219.051124999998
