pseudo_subid,exp_subid,exp_cond,movName,recalled_eventNo,precision,condition
24,13,Full,3Iron,17,0.737010315,Uninterrupted
24,13,Full,3Iron,19,0.698430002,Uninterrupted
24,13,Full,3Iron,20,0.695545807,Uninterrupted
24,13,Full,3Iron,35,0.628552765,Uninterrupted
24,13,Full,3Iron,25,0.737654716,Uninterrupted
24,13,Full,3Iron,22,0.629448742,Uninterrupted
24,13,Full,3Iron,26,0.582603313,Uninterrupted
24,13,Full,3Iron,29,0.613527387,Uninterrupted
24,13,Full,3Iron,30,0.729661494,Uninterrupted
24,13,Full,3Iron,31,0.700426102,Uninterrupted
24,13,Full,3Iron,32,0.717002705,Uninterrupted
24,13,Full,3Iron,33,0.685320362,Uninterrupted
24,13,Full,3Iron,35,0.670509249,Uninterrupted
24,13,Full,3Iron,37,0.724541932,Uninterrupted
24,13,Full,3Iron,38,0.709486544,Uninterrupted
24,13,Full,3Iron,36,0.736934245,Uninterrupted
24,13,Full,3Iron,39,0.683619797,Uninterrupted
24,13,Full,3Iron,41,0.738241702,Uninterrupted
24,13,Full,3Iron,42,0.604626328,Uninterrupted
24,13,Full,3Iron,43,0.618115157,Uninterrupted
24,13,Full,3Iron,49,0.528544007,Uninterrupted
24,13,Full,3Iron,50,0.550386861,Uninterrupted
24,13,Full,3Iron,52,0.835921854,Uninterrupted
24,13,Full,3Iron,58,0.670289159,Uninterrupted
24,13,Full,3Iron,59,0.622379176,Uninterrupted
24,13,Full,3Iron,60,0.680333391,Uninterrupted
24,13,Full,3Iron,61,0.575534567,Uninterrupted
24,13,Full,3Iron,62,0.645200908,Uninterrupted
24,13,Full,3Iron,64,0.497483246,Uninterrupted
24,13,Full,3Iron,63,0.706140727,Uninterrupted
24,13,Full,3Iron,64,0.653950498,Uninterrupted
24,13,Full,3Iron,66,0.615078911,Uninterrupted
24,13,Full,3Iron,68,0.736848891,Uninterrupted
24,13,Full,3Iron,69,0.752971172,Uninterrupted
24,13,Full,3Iron,74,0.558442749,Uninterrupted
54,6,Ordered,3Iron,1,0.806233615,Interrupted
54,6,Ordered,3Iron,2,0.798392117,Interrupted
54,6,Ordered,3Iron,3,0.65422523,Interrupted
54,6,Ordered,3Iron,4,0.660125077,Interrupted
54,6,Ordered,3Iron,5,0.657407373,Interrupted
54,6,Ordered,3Iron,6,0.756893933,Interrupted
54,6,Ordered,3Iron,7,0.721155584,Interrupted
54,6,Ordered,3Iron,10,0.630036443,Interrupted
54,6,Ordered,3Iron,14,0.76267004,Interrupted
54,6,Ordered,3Iron,19,0.699358091,Interrupted
54,6,Ordered,3Iron,22,0.540688463,Interrupted
54,6,Ordered,3Iron,25,0.557483859,Interrupted
54,6,Ordered,3Iron,26,0.645191953,Interrupted
54,6,Ordered,3Iron,29,0.587951116,Interrupted
54,6,Ordered,3Iron,31,0.773718417,Interrupted
54,6,Ordered,3Iron,32,0.719013944,Interrupted
54,6,Ordered,3Iron,33,0.694814295,Interrupted
54,6,Ordered,3Iron,35,0.734069616,Interrupted
54,6,Ordered,3Iron,36,0.725345135,Interrupted
54,6,Ordered,3Iron,37,0.674311876,Interrupted
54,6,Ordered,3Iron,38,0.691949308,Interrupted
54,6,Ordered,3Iron,41,0.684907019,Interrupted
54,6,Ordered,3Iron,39,0.677089244,Interrupted
54,6,Ordered,3Iron,44,0.526386568,Interrupted
54,6,Ordered,3Iron,45,0.821096122,Interrupted
54,6,Ordered,3Iron,46,0.636881769,Interrupted
54,6,Ordered,3Iron,47,0.603999957,Interrupted
54,6,Ordered,3Iron,49,0.634895742,Interrupted
54,6,Ordered,3Iron,51,0.608159602,Interrupted
54,6,Ordered,3Iron,52,0.744305372,Interrupted
54,6,Ordered,3Iron,57,0.687311143,Interrupted
54,6,Ordered,3Iron,8,0.757294893,Interrupted
54,6,Ordered,3Iron,58,0.60276363,Interrupted
54,6,Ordered,3Iron,59,0.595229417,Interrupted
54,6,Ordered,3Iron,61,0.630801231,Interrupted
54,6,Ordered,3Iron,62,0.626829758,Interrupted
54,6,Ordered,3Iron,66,0.638362482,Interrupted
54,6,Ordered,3Iron,68,0.614084333,Interrupted
54,6,Ordered,3Iron,69,0.705610871,Interrupted
54,6,Ordered,3Iron,70,0.666659996,Interrupted
54,6,Ordered,3Iron,74,0.667484954,Interrupted
54,6,Ordered,3Iron,73,0.806951523,Interrupted
54,6,Ordered,3Iron,72,0.617412999,Interrupted
87,2,Full,3Iron,1,0.698008284,Uninterrupted
87,2,Full,3Iron,4,0.747772977,Uninterrupted
87,2,Full,3Iron,6,0.733269274,Uninterrupted
87,2,Full,3Iron,7,0.646871597,Uninterrupted
87,2,Full,3Iron,8,0.692777708,Uninterrupted
87,2,Full,3Iron,10,0.721301913,Uninterrupted
87,2,Full,3Iron,13,0.676586047,Uninterrupted
87,2,Full,3Iron,14,0.706432074,Uninterrupted
87,2,Full,3Iron,15,0.561121628,Uninterrupted
87,2,Full,3Iron,17,0.730108708,Uninterrupted
87,2,Full,3Iron,19,0.637692839,Uninterrupted
87,2,Full,3Iron,20,0.494069695,Uninterrupted
87,2,Full,3Iron,22,0.606396504,Uninterrupted
87,2,Full,3Iron,24,0.512006539,Uninterrupted
87,2,Full,3Iron,25,0.59176752,Uninterrupted
87,2,Full,3Iron,26,0.740931049,Uninterrupted
87,2,Full,3Iron,27,0.536276557,Uninterrupted
87,2,Full,3Iron,29,0.711246938,Uninterrupted
87,2,Full,3Iron,30,0.658424139,Uninterrupted
87,2,Full,3Iron,31,0.786417514,Uninterrupted
87,2,Full,3Iron,34,0.572041817,Uninterrupted
87,2,Full,3Iron,35,0.667876095,Uninterrupted
87,2,Full,3Iron,36,0.769624978,Uninterrupted
87,2,Full,3Iron,37,0.746517017,Uninterrupted
87,2,Full,3Iron,38,0.638444766,Uninterrupted
87,2,Full,3Iron,39,0.706423253,Uninterrupted
87,2,Full,3Iron,41,0.774515271,Uninterrupted
87,2,Full,3Iron,42,0.644860774,Uninterrupted
87,2,Full,3Iron,43,0.595309153,Uninterrupted
87,2,Full,3Iron,46,0.701731741,Uninterrupted
87,2,Full,3Iron,45,0.761119246,Uninterrupted
87,2,Full,3Iron,46,0.57481648,Uninterrupted
87,2,Full,3Iron,49,0.642814755,Uninterrupted
87,2,Full,3Iron,50,0.522629078,Uninterrupted
87,2,Full,3Iron,51,0.566990599,Uninterrupted
87,2,Full,3Iron,52,0.713005304,Uninterrupted
87,2,Full,3Iron,55,0.69312644,Uninterrupted
87,2,Full,3Iron,56,0.695322007,Uninterrupted
87,2,Full,3Iron,57,0.589622073,Uninterrupted
87,2,Full,3Iron,58,0.771736324,Uninterrupted
87,2,Full,3Iron,59,0.595229417,Uninterrupted
87,2,Full,3Iron,61,0.638216943,Uninterrupted
87,2,Full,3Iron,62,0.660810128,Uninterrupted
87,2,Full,3Iron,63,0.709470227,Uninterrupted
87,2,Full,3Iron,65,0.583809286,Uninterrupted
87,2,Full,3Iron,66,0.598646566,Uninterrupted
87,2,Full,3Iron,67,0.71819225,Uninterrupted
87,2,Full,3Iron,68,0.527859729,Uninterrupted
87,2,Full,3Iron,69,0.879339635,Uninterrupted
87,2,Full,3Iron,70,0.630193979,Uninterrupted
87,2,Full,3Iron,74,0.578533627,Uninterrupted
92,7,Ordered,3Iron,1,0.654898435,Interrupted
92,7,Ordered,3Iron,2,0.701607645,Interrupted
92,7,Ordered,3Iron,3,0.788835347,Interrupted
92,7,Ordered,3Iron,4,0.750457346,Interrupted
92,7,Ordered,3Iron,5,0.716872513,Interrupted
92,7,Ordered,3Iron,6,0.734391302,Interrupted
92,7,Ordered,3Iron,8,0.655465901,Interrupted
92,7,Ordered,3Iron,10,0.782196462,Interrupted
92,7,Ordered,3Iron,13,0.789782345,Interrupted
92,7,Ordered,3Iron,15,0.715052605,Interrupted
92,7,Ordered,3Iron,37,0.816719353,Interrupted
92,7,Ordered,3Iron,38,0.806836814,Interrupted
92,7,Ordered,3Iron,17,0.772518545,Interrupted
92,7,Ordered,3Iron,19,0.687869236,Interrupted
92,7,Ordered,3Iron,22,0.775541037,Interrupted
92,7,Ordered,3Iron,26,0.686437324,Interrupted
92,7,Ordered,3Iron,29,0.676638156,Interrupted
92,7,Ordered,3Iron,30,0.824234962,Interrupted
92,7,Ordered,3Iron,31,0.768435955,Interrupted
92,7,Ordered,3Iron,34,0.733677745,Interrupted
92,7,Ordered,3Iron,33,0.702050999,Interrupted
92,7,Ordered,3Iron,41,0.750882149,Interrupted
92,7,Ordered,3Iron,39,0.764879227,Interrupted
92,7,Ordered,3Iron,41,0.79749459,Interrupted
92,7,Ordered,3Iron,42,0.859083533,Interrupted
92,7,Ordered,3Iron,43,0.613154575,Interrupted
92,7,Ordered,3Iron,44,0.804855525,Interrupted
92,7,Ordered,3Iron,45,0.886365533,Interrupted
92,7,Ordered,3Iron,46,0.828480899,Interrupted
92,7,Ordered,3Iron,47,0.724241197,Interrupted
92,7,Ordered,3Iron,49,0.730470836,Interrupted
92,7,Ordered,3Iron,50,0.622020707,Interrupted
92,7,Ordered,3Iron,68,0.745650798,Interrupted
92,7,Ordered,3Iron,58,0.836561859,Interrupted
92,7,Ordered,3Iron,59,0.849571705,Interrupted
92,7,Ordered,3Iron,60,0.681932449,Interrupted
92,7,Ordered,3Iron,68,0.739326298,Interrupted
92,7,Ordered,3Iron,69,0.822420418,Interrupted
92,7,Ordered,3Iron,70,0.644468144,Interrupted
92,7,Ordered,3Iron,71,0.659718663,Interrupted
92,7,Ordered,3Iron,74,0.698222741,Interrupted
92,7,Ordered,3Iron,73,0.791048646,Interrupted
92,7,Ordered,3Iron,62,0.757032096,Interrupted
31,20,Full,3Iron,1,0.788720191,Uninterrupted
31,20,Full,3Iron,4,0.659923702,Uninterrupted
31,20,Full,3Iron,6,0.605590403,Uninterrupted
31,20,Full,3Iron,7,0.737305805,Uninterrupted
31,20,Full,3Iron,10,0.655209064,Uninterrupted
31,20,Full,3Iron,12,0.596437171,Uninterrupted
31,20,Full,3Iron,17,0.765323162,Uninterrupted
31,20,Full,3Iron,19,0.688181415,Uninterrupted
31,20,Full,3Iron,20,0.641073644,Uninterrupted
31,20,Full,3Iron,12,0.595988497,Uninterrupted
31,20,Full,3Iron,34,0.634227484,Uninterrupted
31,20,Full,3Iron,35,0.602256507,Uninterrupted
31,20,Full,3Iron,23,0.758955717,Uninterrupted
31,20,Full,3Iron,25,0.605113313,Uninterrupted
31,20,Full,3Iron,22,0.658052027,Uninterrupted
31,20,Full,3Iron,26,0.567934096,Uninterrupted
31,20,Full,3Iron,27,0.690068334,Uninterrupted
31,20,Full,3Iron,29,0.692331702,Uninterrupted
31,20,Full,3Iron,31,0.647936031,Uninterrupted
31,20,Full,3Iron,38,0.619228706,Uninterrupted
31,20,Full,3Iron,34,0.563864961,Uninterrupted
31,20,Full,3Iron,35,0.678109109,Uninterrupted
31,20,Full,3Iron,39,0.671467602,Uninterrupted
31,20,Full,3Iron,41,0.798950911,Uninterrupted
31,20,Full,3Iron,42,0.716525823,Uninterrupted
31,20,Full,3Iron,49,0.586811908,Uninterrupted
31,20,Full,3Iron,57,0.444313154,Uninterrupted
31,20,Full,3Iron,58,0.466749296,Uninterrupted
31,20,Full,3Iron,59,0.504710064,Uninterrupted
31,20,Full,3Iron,70,0.615822241,Uninterrupted
31,20,Full,3Iron,71,0.738565981,Uninterrupted
31,20,Full,3Iron,59,0.590295151,Uninterrupted
31,20,Full,3Iron,61,0.650927305,Uninterrupted
31,20,Full,3Iron,62,0.649108455,Uninterrupted
31,20,Full,3Iron,63,0.654575527,Uninterrupted
31,20,Full,3Iron,66,0.599422917,Uninterrupted
31,20,Full,3Iron,74,0.763138175,Uninterrupted
41,17,Full,3Iron,1,0.755123079,Uninterrupted
41,17,Full,3Iron,2,0.763985515,Uninterrupted
41,17,Full,3Iron,3,0.726485342,Uninterrupted
41,17,Full,3Iron,4,0.656324491,Uninterrupted
41,17,Full,3Iron,6,0.757689029,Uninterrupted
41,17,Full,3Iron,7,0.67873764,Uninterrupted
41,17,Full,3Iron,9,0.563874088,Uninterrupted
41,17,Full,3Iron,10,0.820200503,Uninterrupted
41,17,Full,3Iron,12,0.7486182,Uninterrupted
41,17,Full,3Iron,13,0.767703235,Uninterrupted
41,17,Full,3Iron,14,0.595078051,Uninterrupted
41,17,Full,3Iron,23,0.706066012,Uninterrupted
41,17,Full,3Iron,25,0.665304661,Uninterrupted
41,17,Full,3Iron,26,0.711575121,Uninterrupted
41,17,Full,3Iron,27,0.610308647,Uninterrupted
41,17,Full,3Iron,29,0.663882196,Uninterrupted
41,17,Full,3Iron,31,0.762159884,Uninterrupted
41,17,Full,3Iron,34,0.781445563,Uninterrupted
41,17,Full,3Iron,35,0.802468002,Uninterrupted
41,17,Full,3Iron,36,0.843060434,Uninterrupted
41,17,Full,3Iron,37,0.833973289,Uninterrupted
41,17,Full,3Iron,38,0.712966502,Uninterrupted
41,17,Full,3Iron,39,0.679251701,Uninterrupted
41,17,Full,3Iron,41,0.666917503,Uninterrupted
41,17,Full,3Iron,42,0.55425008,Uninterrupted
41,17,Full,3Iron,44,0.637269735,Uninterrupted
41,17,Full,3Iron,45,0.786319435,Uninterrupted
41,17,Full,3Iron,46,0.800420642,Uninterrupted
41,17,Full,3Iron,47,0.580488697,Uninterrupted
41,17,Full,3Iron,45,0.61460112,Uninterrupted
41,17,Full,3Iron,49,0.635518074,Uninterrupted
41,17,Full,3Iron,50,0.587686777,Uninterrupted
41,17,Full,3Iron,51,0.609682173,Uninterrupted
41,17,Full,3Iron,52,0.809315085,Uninterrupted
41,17,Full,3Iron,62,0.681242019,Uninterrupted
41,17,Full,3Iron,66,0.582256384,Uninterrupted
41,17,Full,3Iron,69,0.705824018,Uninterrupted
41,17,Full,3Iron,70,0.700617284,Uninterrupted
41,17,Full,3Iron,74,0.677025318,Uninterrupted
41,17,Full,3Iron,64,0.582817622,Uninterrupted
41,17,Full,3Iron,65,0.725495741,Uninterrupted
9,1,Jumbled,3Iron,1,0.828585833,Jumbled
9,1,Jumbled,3Iron,3,0.610299319,Jumbled
9,1,Jumbled,3Iron,2,0.797793329,Jumbled
9,1,Jumbled,3Iron,4,0.694811553,Jumbled
9,1,Jumbled,3Iron,5,0.723177791,Jumbled
9,1,Jumbled,3Iron,6,0.714512646,Jumbled
9,1,Jumbled,3Iron,59,0.579063043,Jumbled
9,1,Jumbled,3Iron,60,0.755298018,Jumbled
9,1,Jumbled,3Iron,61,0.605525367,Jumbled
9,1,Jumbled,3Iron,62,0.735090911,Jumbled
9,1,Jumbled,3Iron,35,0.604454294,Jumbled
9,1,Jumbled,3Iron,38,0.467546102,Jumbled
9,1,Jumbled,3Iron,19,0.71945411,Jumbled
9,1,Jumbled,3Iron,17,0.759201378,Jumbled
9,1,Jumbled,3Iron,25,0.653219283,Jumbled
9,1,Jumbled,3Iron,37,0.782435298,Jumbled
9,1,Jumbled,3Iron,38,0.488136341,Jumbled
9,1,Jumbled,3Iron,41,0.659176677,Jumbled
9,1,Jumbled,3Iron,42,0.675156921,Jumbled
9,1,Jumbled,3Iron,49,0.589206621,Jumbled
9,1,Jumbled,3Iron,67,0.731369108,Jumbled
9,1,Jumbled,3Iron,68,0.494399243,Jumbled
9,1,Jumbled,3Iron,52,0.514051359,Jumbled
9,1,Jumbled,3Iron,68,0.697601512,Jumbled
9,1,Jumbled,3Iron,69,0.761219144,Jumbled
9,1,Jumbled,3Iron,70,0.729209378,Jumbled
9,1,Jumbled,3Iron,71,0.818074256,Jumbled
9,1,Jumbled,3Iron,73,0.868668854,Jumbled
9,1,Jumbled,3Iron,74,0.801194221,Jumbled
9,1,Jumbled,3Iron,68,0.703608587,Jumbled
9,1,Jumbled,3Iron,62,0.697467208,Jumbled
9,1,Jumbled,3Iron,37,0.746468157,Jumbled
73,6,Full,3Iron,1,0.792233109,Uninterrupted
73,6,Full,3Iron,4,0.698615253,Uninterrupted
73,6,Full,3Iron,6,0.694500178,Uninterrupted
73,6,Full,3Iron,10,0.644937351,Uninterrupted
73,6,Full,3Iron,12,0.600905687,Uninterrupted
73,6,Full,3Iron,23,0.695306927,Uninterrupted
73,6,Full,3Iron,25,0.569941178,Uninterrupted
73,6,Full,3Iron,26,0.707765877,Uninterrupted
73,6,Full,3Iron,51,0.60999763,Uninterrupted
73,6,Full,3Iron,35,0.602256507,Uninterrupted
73,6,Full,3Iron,19,0.682389528,Uninterrupted
73,6,Full,3Iron,36,0.736934245,Uninterrupted
73,6,Full,3Iron,38,0.669015229,Uninterrupted
73,6,Full,3Iron,41,0.743400663,Uninterrupted
73,6,Full,3Iron,42,0.705037236,Uninterrupted
73,6,Full,3Iron,44,0.639054805,Uninterrupted
73,6,Full,3Iron,45,0.881516099,Uninterrupted
73,6,Full,3Iron,46,0.638196617,Uninterrupted
73,6,Full,3Iron,47,0.621564776,Uninterrupted
73,6,Full,3Iron,46,0.493582252,Uninterrupted
73,6,Full,3Iron,65,0.572783552,Uninterrupted
73,6,Full,3Iron,50,0.551522024,Uninterrupted
73,6,Full,3Iron,52,0.695493415,Uninterrupted
73,6,Full,3Iron,58,0.666934803,Uninterrupted
73,6,Full,3Iron,59,0.595229417,Uninterrupted
73,6,Full,3Iron,62,0.66167374,Uninterrupted
73,6,Full,3Iron,61,0.689666361,Uninterrupted
73,6,Full,3Iron,66,0.647469133,Uninterrupted
73,6,Full,3Iron,68,0.665149793,Uninterrupted
73,6,Full,3Iron,69,0.598886408,Uninterrupted
73,6,Full,3Iron,70,0.650880843,Uninterrupted
73,6,Full,3Iron,74,0.81067118,Uninterrupted
73,6,Full,3Iron,73,0.656596065,Uninterrupted
70,26,Ordered,3Iron,1,0.772792399,Interrupted
70,26,Ordered,3Iron,4,0.626085386,Interrupted
70,26,Ordered,3Iron,5,0.72861743,Interrupted
70,26,Ordered,3Iron,6,0.702048168,Interrupted
70,26,Ordered,3Iron,10,0.79482013,Interrupted
70,26,Ordered,3Iron,8,0.707364857,Interrupted
70,26,Ordered,3Iron,22,0.801334441,Interrupted
70,26,Ordered,3Iron,19,0.728363007,Interrupted
70,26,Ordered,3Iron,20,0.753995538,Interrupted
70,26,Ordered,3Iron,24,0.509748023,Interrupted
70,26,Ordered,3Iron,25,0.671793267,Interrupted
70,26,Ordered,3Iron,26,0.771776497,Interrupted
70,26,Ordered,3Iron,27,0.641489401,Interrupted
70,26,Ordered,3Iron,29,0.67473422,Interrupted
70,26,Ordered,3Iron,31,0.845650673,Interrupted
70,26,Ordered,3Iron,36,0.769624978,Interrupted
70,26,Ordered,3Iron,37,0.84220165,Interrupted
70,26,Ordered,3Iron,38,0.759221315,Interrupted
70,26,Ordered,3Iron,41,0.811478138,Interrupted
70,26,Ordered,3Iron,43,0.726711228,Interrupted
70,26,Ordered,3Iron,49,0.569778979,Interrupted
70,26,Ordered,3Iron,58,0.733542174,Interrupted
70,26,Ordered,3Iron,59,0.796198815,Interrupted
70,26,Ordered,3Iron,60,0.72628656,Interrupted
70,26,Ordered,3Iron,61,0.741895944,Interrupted
70,26,Ordered,3Iron,62,0.718079969,Interrupted
70,26,Ordered,3Iron,44,0.800211281,Interrupted
70,26,Ordered,3Iron,45,0.784529001,Interrupted
70,26,Ordered,3Iron,46,0.755275041,Interrupted
70,26,Ordered,3Iron,47,0.632755399,Interrupted
70,26,Ordered,3Iron,66,0.681010723,Interrupted
70,26,Ordered,3Iron,68,0.612123668,Interrupted
70,26,Ordered,3Iron,69,0.768887699,Interrupted
70,26,Ordered,3Iron,70,0.693517402,Interrupted
70,26,Ordered,3Iron,71,0.827173233,Interrupted
70,26,Ordered,3Iron,74,0.881545305,Interrupted
70,26,Ordered,3Iron,73,0.707730561,Interrupted
32,27,Jumbled,3Iron,1,0.80057013,Jumbled
32,27,Jumbled,3Iron,2,0.738160551,Jumbled
32,27,Jumbled,3Iron,6,0.743338734,Jumbled
32,27,Jumbled,3Iron,10,0.693615019,Jumbled
32,27,Jumbled,3Iron,62,0.688354835,Jumbled
32,27,Jumbled,3Iron,49,0.597217448,Jumbled
32,27,Jumbled,3Iron,50,0.601599939,Jumbled
32,27,Jumbled,3Iron,52,0.733091339,Jumbled
32,27,Jumbled,3Iron,63,0.767350137,Jumbled
32,27,Jumbled,3Iron,10,0.646865785,Jumbled
32,27,Jumbled,3Iron,37,0.829123348,Jumbled
32,27,Jumbled,3Iron,58,0.734105349,Jumbled
32,27,Jumbled,3Iron,59,0.633182898,Jumbled
32,27,Jumbled,3Iron,61,0.609801486,Jumbled
32,27,Jumbled,3Iron,6,0.625672698,Jumbled
32,27,Jumbled,3Iron,10,0.665241301,Jumbled
32,27,Jumbled,3Iron,13,0.81190303,Jumbled
32,27,Jumbled,3Iron,14,0.624910831,Jumbled
32,27,Jumbled,3Iron,62,0.579223685,Jumbled
32,27,Jumbled,3Iron,41,0.630589455,Jumbled
32,27,Jumbled,3Iron,39,0.662848845,Jumbled
32,27,Jumbled,3Iron,42,0.798679411,Jumbled
32,27,Jumbled,3Iron,49,0.521487478,Jumbled
32,27,Jumbled,3Iron,37,0.862047404,Jumbled
32,27,Jumbled,3Iron,38,0.568505153,Jumbled
32,27,Jumbled,3Iron,19,0.786379635,Jumbled
32,27,Jumbled,3Iron,34,0.644925416,Jumbled
32,27,Jumbled,3Iron,35,0.669599533,Jumbled
32,27,Jumbled,3Iron,25,0.790898889,Jumbled
32,27,Jumbled,3Iron,26,0.680776119,Jumbled
32,27,Jumbled,3Iron,68,0.613562658,Jumbled
32,27,Jumbled,3Iron,69,0.771883488,Jumbled
32,27,Jumbled,3Iron,70,0.721719325,Jumbled
32,27,Jumbled,3Iron,71,0.742933661,Jumbled
32,27,Jumbled,3Iron,74,0.848562837,Jumbled
42,13,Jumbled,3Iron,1,0.769989282,Jumbled
42,13,Jumbled,3Iron,5,0.709085017,Jumbled
42,13,Jumbled,3Iron,6,0.680360928,Jumbled
42,13,Jumbled,3Iron,10,0.655209064,Jumbled
42,13,Jumbled,3Iron,22,0.658052027,Jumbled
42,13,Jumbled,3Iron,44,0.616294853,Jumbled
42,13,Jumbled,3Iron,46,0.767413408,Jumbled
42,13,Jumbled,3Iron,49,0.55203744,Jumbled
42,13,Jumbled,3Iron,58,0.650054157,Jumbled
42,13,Jumbled,3Iron,59,0.598234534,Jumbled
42,13,Jumbled,3Iron,61,0.56551709,Jumbled
42,13,Jumbled,3Iron,62,0.698587015,Jumbled
42,13,Jumbled,3Iron,27,0.687209129,Jumbled
42,13,Jumbled,3Iron,31,0.652036905,Jumbled
42,13,Jumbled,3Iron,25,0.631590158,Jumbled
42,13,Jumbled,3Iron,66,0.593876302,Jumbled
42,13,Jumbled,3Iron,68,0.694248825,Jumbled
42,13,Jumbled,3Iron,34,0.569733545,Jumbled
42,13,Jumbled,3Iron,36,0.762865543,Jumbled
42,13,Jumbled,3Iron,37,0.674311876,Jumbled
42,13,Jumbled,3Iron,38,0.742786422,Jumbled
42,13,Jumbled,3Iron,19,0.700338632,Jumbled
42,13,Jumbled,3Iron,39,0.638622135,Jumbled
42,13,Jumbled,3Iron,41,0.65727374,Jumbled
42,13,Jumbled,3Iron,42,0.713374943,Jumbled
42,13,Jumbled,3Iron,51,0.750787139,Jumbled
42,13,Jumbled,3Iron,62,0.676647037,Jumbled
42,13,Jumbled,3Iron,57,0.661760166,Jumbled
42,13,Jumbled,3Iron,63,0.712916881,Jumbled
42,13,Jumbled,3Iron,68,0.68635869,Jumbled
42,13,Jumbled,3Iron,70,0.636865899,Jumbled
42,13,Jumbled,3Iron,74,0.847355008,Jumbled
91,24,Jumbled,3Iron,1,0.771199852,Jumbled
91,24,Jumbled,3Iron,6,0.564812765,Jumbled
91,24,Jumbled,3Iron,8,0.634885043,Jumbled
91,24,Jumbled,3Iron,31,0.715544298,Jumbled
91,24,Jumbled,3Iron,50,0.564885139,Jumbled
91,24,Jumbled,3Iron,46,0.826604247,Jumbled
91,24,Jumbled,3Iron,10,0.652309,Jumbled
91,24,Jumbled,3Iron,70,0.735471219,Jumbled
91,24,Jumbled,3Iron,71,0.770288348,Jumbled
91,24,Jumbled,3Iron,38,0.699577466,Jumbled
91,24,Jumbled,3Iron,52,0.719740421,Jumbled
79,21,Full,3Iron,1,0.768328696,Uninterrupted
79,21,Full,3Iron,4,0.628013283,Uninterrupted
79,21,Full,3Iron,5,0.706444353,Uninterrupted
79,21,Full,3Iron,6,0.68493104,Uninterrupted
79,21,Full,3Iron,7,0.733543262,Uninterrupted
79,21,Full,3Iron,10,0.645958558,Uninterrupted
79,21,Full,3Iron,19,0.706724375,Uninterrupted
79,21,Full,3Iron,20,0.665598392,Uninterrupted
79,21,Full,3Iron,23,0.515490381,Uninterrupted
79,21,Full,3Iron,22,0.690022856,Uninterrupted
79,21,Full,3Iron,26,0.520533649,Uninterrupted
79,21,Full,3Iron,31,0.644941509,Uninterrupted
79,21,Full,3Iron,34,0.562657468,Uninterrupted
79,21,Full,3Iron,35,0.578996971,Uninterrupted
79,21,Full,3Iron,37,0.792497814,Uninterrupted
79,21,Full,3Iron,38,0.518369326,Uninterrupted
79,21,Full,3Iron,36,0.785843492,Uninterrupted
79,21,Full,3Iron,41,0.634134695,Uninterrupted
79,21,Full,3Iron,42,0.506385422,Uninterrupted
79,21,Full,3Iron,44,0.772036821,Uninterrupted
79,21,Full,3Iron,46,0.820422024,Uninterrupted
79,21,Full,3Iron,49,0.589773022,Uninterrupted
79,21,Full,3Iron,51,0.613966614,Uninterrupted
79,21,Full,3Iron,50,0.678320929,Uninterrupted
79,21,Full,3Iron,52,0.789462388,Uninterrupted
79,21,Full,3Iron,58,0.677872926,Uninterrupted
79,21,Full,3Iron,59,0.639199018,Uninterrupted
79,21,Full,3Iron,60,0.607284129,Uninterrupted
79,21,Full,3Iron,61,0.623974726,Uninterrupted
79,21,Full,3Iron,63,0.683949977,Uninterrupted
79,21,Full,3Iron,62,0.702808231,Uninterrupted
79,21,Full,3Iron,66,0.671609432,Uninterrupted
79,21,Full,3Iron,50,0.604998238,Uninterrupted
79,21,Full,3Iron,51,0.660319,Uninterrupted
79,21,Full,3Iron,67,0.605109885,Uninterrupted
79,21,Full,3Iron,68,0.616692424,Uninterrupted
79,21,Full,3Iron,69,0.796756983,Uninterrupted
79,21,Full,3Iron,70,0.644077182,Uninterrupted
79,21,Full,3Iron,71,0.798443317,Uninterrupted
79,21,Full,3Iron,74,0.626896709,Uninterrupted
84,19,Full,3Iron,1,0.791834474,Uninterrupted
84,19,Full,3Iron,2,0.801821291,Uninterrupted
84,19,Full,3Iron,4,0.622765131,Uninterrupted
84,19,Full,3Iron,5,0.725064039,Uninterrupted
84,19,Full,3Iron,6,0.735252976,Uninterrupted
84,19,Full,3Iron,10,0.655209064,Uninterrupted
84,19,Full,3Iron,19,0.77654171,Uninterrupted
84,19,Full,3Iron,20,0.620249763,Uninterrupted
84,19,Full,3Iron,13,0.787101269,Uninterrupted
84,19,Full,3Iron,14,0.664110005,Uninterrupted
84,19,Full,3Iron,15,0.728961483,Uninterrupted
84,19,Full,3Iron,34,0.569733545,Uninterrupted
84,19,Full,3Iron,35,0.703641206,Uninterrupted
84,19,Full,3Iron,37,0.739496976,Uninterrupted
84,19,Full,3Iron,38,0.681934267,Uninterrupted
84,19,Full,3Iron,22,0.784043729,Uninterrupted
84,19,Full,3Iron,25,0.711022541,Uninterrupted
84,19,Full,3Iron,24,0.618696958,Uninterrupted
84,19,Full,3Iron,26,0.718491942,Uninterrupted
